"STATION","NAME","DATE","PRCP","TAVG","TMAX","TMIN"
"IN023351400","LUCKNOW AMAUSI, IN","1980-12-07","0.00","60","77","45"
"IN023351400","LUCKNOW AMAUSI, IN","1980-12-08","0.00","61","77","45"
"IN023351400","LUCKNOW AMAUSI, IN","1980-12-09","0.00","60","77","46"
"IN023351400","LUCKNOW AMAUSI, IN","1980-12-10","0.00","60","75","45"
"IN023351400","LUCKNOW AMAUSI, IN","1980-12-11","0.00","60","75","45"
"IN023351400","LUCKNOW AMAUSI, IN","1980-12-12","0.00","60","75","43"
"IN023351400","LUCKNOW AMAUSI, IN","1980-12-13","0.00","58","75","43"
"IN023351400","LUCKNOW AMAUSI, IN","1980-12-14","0.00","58","75","45"
"IN023351400","LUCKNOW AMAUSI, IN","1980-12-15","0.00","60","77","43"
"IN023351400","LUCKNOW AMAUSI, IN","1980-12-16","0.00","60","77","46"
"IN023351400","LUCKNOW AMAUSI, IN","1980-12-17","0.00","57","73","45"
"IN023351400","LUCKNOW AMAUSI, IN","1980-12-18","0.00","58","75","45"
"IN023351400","LUCKNOW AMAUSI, IN","1980-12-19","0.00","58","75","43"
"IN023351400","LUCKNOW AMAUSI, IN","1980-12-20","0.00","58","79","43"
"IN023351400","LUCKNOW AMAUSI, IN","1980-12-21","0.00","60","77","45"
"IN023351400","LUCKNOW AMAUSI, IN","1980-12-22","0.00","64","75","48"
"IN023351400","LUCKNOW AMAUSI, IN","1980-12-23","0.00","60","66","57"
"IN023351400","LUCKNOW AMAUSI, IN","1980-12-24","1.14","64","75","55"
"IN023351400","LUCKNOW AMAUSI, IN","1980-12-25","0.00","64",,"59"
"IN023351400","LUCKNOW AMAUSI, IN","1980-12-26","0.00","64","73","57"
"IN023351400","LUCKNOW AMAUSI, IN","1980-12-27","0.00","64","75","52"
"IN023351400","LUCKNOW AMAUSI, IN","1980-12-28","0.00","58","70","50"
"IN023351400","LUCKNOW AMAUSI, IN","1980-12-29","0.00","63","75","54"
"IN023351400","LUCKNOW AMAUSI, IN","1980-12-30","0.00","65","75","52"
"IN023351400","LUCKNOW AMAUSI, IN","1980-12-31","0.00","59","72","46"
"IN023351400","LUCKNOW AMAUSI, IN","1981-01-01","0.00","58","73","45"
"IN023351400","LUCKNOW AMAUSI, IN","1981-01-02","0.00","58","73","46"
"IN023351400","LUCKNOW AMAUSI, IN","1981-01-03","0.00","59","75","45"
"IN023351400","LUCKNOW AMAUSI, IN","1981-01-04","0.02","61","77","52"
"IN023351400","LUCKNOW AMAUSI, IN","1981-01-05","0.16","60","73","54"
"IN023351400","LUCKNOW AMAUSI, IN","1981-01-06","0.00","60","70","48"
"IN023351400","LUCKNOW AMAUSI, IN","1981-01-07","0.02","56","66","50"
"IN023351400","LUCKNOW AMAUSI, IN","1981-01-08","0.00","55","68","41"
"IN023351400","LUCKNOW AMAUSI, IN","1981-01-09","0.00","56","70","41"
"IN023351400","LUCKNOW AMAUSI, IN","1981-01-10","0.00","55","70","41"
"IN023351400","LUCKNOW AMAUSI, IN","1981-01-11",,"55","70",
"IN023351400","LUCKNOW AMAUSI, IN","1981-01-12","0.00","52","66","41"
"IN023351400","LUCKNOW AMAUSI, IN","1981-01-13","0.02","54","68","39"
"IN023351400","LUCKNOW AMAUSI, IN","1981-01-14","0.00","55","72","41"
"IN023351400","LUCKNOW AMAUSI, IN","1981-01-15","0.00","54","72","39"
"IN023351400","LUCKNOW AMAUSI, IN","1981-01-16","0.00","55","73","39"
"IN023351400","LUCKNOW AMAUSI, IN","1981-01-17","0.00","56","73","41"
"IN023351400","LUCKNOW AMAUSI, IN","1981-01-18","0.00","56","61","48"
"IN023351400","LUCKNOW AMAUSI, IN","1981-01-19","0.04","57","72","41"
"IN023351400","LUCKNOW AMAUSI, IN","1981-01-20","0.00","60","75","39"
"IN023351400","LUCKNOW AMAUSI, IN","1981-01-21","0.00","58","75","48"
"IN023351400","LUCKNOW AMAUSI, IN","1981-01-22","0.00","60","77","46"
"IN023351400","LUCKNOW AMAUSI, IN","1981-01-23","0.00","63","79","52"
"IN023351400","LUCKNOW AMAUSI, IN","1981-01-24","0.00","61","70","55"
"IN023351400","LUCKNOW AMAUSI, IN","1981-01-25","0.04","59","64","54"
"IN023351400","LUCKNOW AMAUSI, IN","1981-01-26","0.00","63",,"50"
"IN023351400","LUCKNOW AMAUSI, IN","1981-01-27","0.00","61","73","50"
"IN023351400","LUCKNOW AMAUSI, IN","1981-01-28","0.00","62","75","41"
"IN023351400","LUCKNOW AMAUSI, IN","1981-01-29","0.00","62","77","48"
"IN023351400","LUCKNOW AMAUSI, IN","1981-01-30","0.00","65","79","50"
"IN023351400","LUCKNOW AMAUSI, IN","1981-01-31","0.00","65","75","52"
"IN023351400","LUCKNOW AMAUSI, IN","1981-02-01","0.16","59","72","52"
"IN023351400","LUCKNOW AMAUSI, IN","1981-02-03","0.00","65","73","43"
"IN023351400","LUCKNOW AMAUSI, IN","1981-02-04",,"65","77",
"IN023351400","LUCKNOW AMAUSI, IN","1981-02-05","0.00","70","82","48"
"IN023351400","LUCKNOW AMAUSI, IN","1981-02-06","0.00","67","81",
"IN023351400","LUCKNOW AMAUSI, IN","1981-02-07","0.00","61",,"48"
"IN023351400","LUCKNOW AMAUSI, IN","1981-02-08","0.00","58","72","45"
"IN023351400","LUCKNOW AMAUSI, IN","1981-02-09","0.00","60","73","43"
"IN023351400","LUCKNOW AMAUSI, IN","1981-02-10","0.00","59","73","45"
"IN023351400","LUCKNOW AMAUSI, IN","1981-02-11","0.00","59","73","45"
"IN023351400","LUCKNOW AMAUSI, IN","1981-02-12","0.00","63","79","45"
"IN023351400","LUCKNOW AMAUSI, IN","1981-02-13","0.00","65","81","46"
"IN023351400","LUCKNOW AMAUSI, IN","1981-02-14","0.00","66",,"50"
"IN023351400","LUCKNOW AMAUSI, IN","1981-02-15","0.00","69","84","52"
"IN023351400","LUCKNOW AMAUSI, IN","1981-02-16","0.00","70","86","55"
"IN023351400","LUCKNOW AMAUSI, IN","1981-02-17","0.00","67","82","52"
"IN023351400","LUCKNOW AMAUSI, IN","1981-02-18","0.00","65","82","48"
"IN023351400","LUCKNOW AMAUSI, IN","1981-02-19","0.00","64","81","48"
"IN023351400","LUCKNOW AMAUSI, IN","1981-02-20","0.00","66","82","48"
"IN023351400","LUCKNOW AMAUSI, IN","1981-02-21","0.00","68","84","50"
"IN023351400","LUCKNOW AMAUSI, IN","1981-02-22","0.00","67","84","50"
"IN023351400","LUCKNOW AMAUSI, IN","1981-02-23","0.00","68","86","48"
"IN023351400","LUCKNOW AMAUSI, IN","1981-02-24","0.00","71","90","54"
"IN023351400","LUCKNOW AMAUSI, IN","1981-02-25","0.00","74","91","55"
"IN023351400","LUCKNOW AMAUSI, IN","1981-02-26","0.00","72","88","55"
"IN023351400","LUCKNOW AMAUSI, IN","1981-02-27","0.00","71","86","55"
"IN023351400","LUCKNOW AMAUSI, IN","1981-02-28","0.00","70","82","59"
"IN023351400","LUCKNOW AMAUSI, IN","1981-03-01","0.00","72","88","57"
"IN023351400","LUCKNOW AMAUSI, IN","1981-03-02","0.00","70","86","55"
"IN023351400","LUCKNOW AMAUSI, IN","1981-03-03","0.00","64","82","48"
"IN023351400","LUCKNOW AMAUSI, IN","1981-03-04","0.00","66","84","52"
"IN023351400","LUCKNOW AMAUSI, IN","1981-03-05","0.00","70","86","52"
"IN023351400","LUCKNOW AMAUSI, IN","1981-03-06","0.00","74","88","57"
"IN023351400","LUCKNOW AMAUSI, IN","1981-03-07","0.00","74","88","63"
"IN023351400","LUCKNOW AMAUSI, IN","1981-03-08","0.00","73","88","57"
"IN023351400","LUCKNOW AMAUSI, IN","1981-03-09","0.00","71","86","59"
"IN023351400","LUCKNOW AMAUSI, IN","1981-03-10","0.00","72","88","57"
"IN023351400","LUCKNOW AMAUSI, IN","1981-03-11","0.02","75","90","63"
"IN023351400","LUCKNOW AMAUSI, IN","1981-03-12","0.04","67","84",
"IN023351400","LUCKNOW AMAUSI, IN","1981-03-13","0.16","71","84","55"
"IN023351400","LUCKNOW AMAUSI, IN","1981-03-14","0.00","74","88","57"
"IN023351400","LUCKNOW AMAUSI, IN","1981-03-15","0.00","73","88","64"
"IN023351400","LUCKNOW AMAUSI, IN","1981-03-16",,"70","81",
"IN023351400","LUCKNOW AMAUSI, IN","1981-03-17","0.00","73","84","59"
"IN023351400","LUCKNOW AMAUSI, IN","1981-03-18","0.00","72","86","55"
"IN023351400","LUCKNOW AMAUSI, IN","1981-03-19","0.00","70","84","59"
"IN023351400","LUCKNOW AMAUSI, IN","1981-03-20","0.04","72","86","63"
"IN023351400","LUCKNOW AMAUSI, IN","1981-03-21","0.02","74","88","59"
"IN023351400","LUCKNOW AMAUSI, IN","1981-03-22","0.00","76","91","61"
"IN023351400","LUCKNOW AMAUSI, IN","1981-03-23","0.00","75",,"57"
"IN023351400","LUCKNOW AMAUSI, IN","1981-03-24","0.00","74","90","57"
"IN023351400","LUCKNOW AMAUSI, IN","1981-03-25","0.00","73","91","57"
"IN023351400","LUCKNOW AMAUSI, IN","1981-03-26","0.00","74","91","59"
"IN023351400","LUCKNOW AMAUSI, IN","1981-03-27",,"76","93",
"IN023351400","LUCKNOW AMAUSI, IN","1981-03-28","0.00","77","91","59"
"IN023351400","LUCKNOW AMAUSI, IN","1981-03-29","0.00","80","93","63"
"IN023351400","LUCKNOW AMAUSI, IN","1981-03-30","0.00","78","91",
"IN023351400","LUCKNOW AMAUSI, IN","1981-03-31","0.35","75","88","63"
"IN023351400","LUCKNOW AMAUSI, IN","1981-04-01","0.00","77","91","64"
"IN023351400","LUCKNOW AMAUSI, IN","1981-04-02","0.00","81","95","61"
"IN023351400","LUCKNOW AMAUSI, IN","1981-04-03","0.00","81","97","63"
"IN023351400","LUCKNOW AMAUSI, IN","1981-04-04","0.00","83","99","66"
"IN023351400","LUCKNOW AMAUSI, IN","1981-04-05","0.00","80","93","66"
"IN023351400","LUCKNOW AMAUSI, IN","1981-04-06","0.00","78","91","57"
"IN023351400","LUCKNOW AMAUSI, IN","1981-04-07","0.00","82","97","59"
"IN023351400","LUCKNOW AMAUSI, IN","1981-04-08","0.00","83","100","64"
"IN023351400","LUCKNOW AMAUSI, IN","1981-04-09","0.00","87","100","64"
"IN023351400","LUCKNOW AMAUSI, IN","1981-04-10","0.00","84","100","66"
"IN023351400","LUCKNOW AMAUSI, IN","1981-04-11","0.00","82","100","63"
"IN023351400","LUCKNOW AMAUSI, IN","1981-04-12","0.00","85","99","70"
"IN023351400","LUCKNOW AMAUSI, IN","1981-04-13","0.00","85","95","73"
"IN023351400","LUCKNOW AMAUSI, IN","1981-04-14","0.00","85","99","72"
"IN023351400","LUCKNOW AMAUSI, IN","1981-04-15","0.00","88","99","72"
"IN023351400","LUCKNOW AMAUSI, IN","1981-04-16","0.00","86","100","75"
"IN023351400","LUCKNOW AMAUSI, IN","1981-04-17","0.00","87","97","68"
"IN023351400","LUCKNOW AMAUSI, IN","1981-04-18","0.00","82","95","70"
"IN023351400","LUCKNOW AMAUSI, IN","1981-04-19","0.01","80",,"68"
"IN023351400","LUCKNOW AMAUSI, IN","1981-04-20","0.00","84","91","70"
"IN023351400","LUCKNOW AMAUSI, IN","1981-04-21",,"84","95",
"IN023351400","LUCKNOW AMAUSI, IN","1981-04-22","0.00","87","100","73"
"IN023351400","LUCKNOW AMAUSI, IN","1981-04-23","0.00","84","102",
"IN023351400","LUCKNOW AMAUSI, IN","1981-04-24","0.00","86","102","70"
"IN023351400","LUCKNOW AMAUSI, IN","1981-04-25","0.00","87","102","68"
"IN023351400","LUCKNOW AMAUSI, IN","1981-04-26","0.00","88","102","70"
"IN023351400","LUCKNOW AMAUSI, IN","1981-04-27","0.00","84","100","72"
"IN023351400","LUCKNOW AMAUSI, IN","1981-04-28","0.00","89","102","73"
"IN023351400","LUCKNOW AMAUSI, IN","1981-04-29","0.00","90","104","77"
"IN023351400","LUCKNOW AMAUSI, IN","1981-04-30","0.00","91","104","77"
"IN023351400","LUCKNOW AMAUSI, IN","1981-05-01","0.00","92","106","75"
"IN023351400","LUCKNOW AMAUSI, IN","1981-05-02","0.00","90","104","75"
"IN023351400","LUCKNOW AMAUSI, IN","1981-05-03","0.00","86","97","79"
"IN023351400","LUCKNOW AMAUSI, IN","1981-05-04","0.00","87","99","73"
"IN023351400","LUCKNOW AMAUSI, IN","1981-05-05","0.00","90","100","77"
"IN023351400","LUCKNOW AMAUSI, IN","1981-05-06","0.00","87","99",
"IN023351400","LUCKNOW AMAUSI, IN","1981-05-07","0.12","80",,"72"
"IN023351400","LUCKNOW AMAUSI, IN","1981-05-08","0.00","83","95","72"
"IN023351400","LUCKNOW AMAUSI, IN","1981-05-09","0.00","85","97","72"
"IN023351400","LUCKNOW AMAUSI, IN","1981-05-10","0.00","89","99","75"
"IN023351400","LUCKNOW AMAUSI, IN","1981-05-11","0.00","83","99","73"
"IN023351400","LUCKNOW AMAUSI, IN","1981-05-12","0.00","88","102","73"
"IN023351400","LUCKNOW AMAUSI, IN","1981-05-13","0.00","91","106","72"
"IN023351400","LUCKNOW AMAUSI, IN","1981-05-14","0.00","95","109","77"
"IN023351400","LUCKNOW AMAUSI, IN","1981-05-15","0.00","97","109","81"
"IN023351400","LUCKNOW AMAUSI, IN","1981-05-16","0.00","91","102","77"
"IN023351400","LUCKNOW AMAUSI, IN","1981-05-17","0.00","92","106","77"
"IN023351400","LUCKNOW AMAUSI, IN","1981-05-18","0.00","90","100","81"
"IN023351400","LUCKNOW AMAUSI, IN","1981-05-19","0.00","91","102","79"
"IN023351400","LUCKNOW AMAUSI, IN","1981-05-20","0.00","94",,"81"
"IN023351400","LUCKNOW AMAUSI, IN","1981-05-21","0.00","91","104","79"
"IN023351400","LUCKNOW AMAUSI, IN","1981-05-22","0.00","88","102","75"
"IN023351400","LUCKNOW AMAUSI, IN","1981-05-23","0.02","85","100","72"
"IN023351400","LUCKNOW AMAUSI, IN","1981-05-24","0.00","90","102","73"
"IN023351400","LUCKNOW AMAUSI, IN","1981-05-25","0.00","90","100","77"
"IN023351400","LUCKNOW AMAUSI, IN","1981-05-26","0.00","90","102","79"
"IN023351400","LUCKNOW AMAUSI, IN","1981-05-27","0.24","88","99","75"
"IN023351400","LUCKNOW AMAUSI, IN","1981-05-28","0.00","84","97","72"
"IN023351400","LUCKNOW AMAUSI, IN","1981-05-29","0.24","85","95","70"
"IN023351400","LUCKNOW AMAUSI, IN","1981-05-30","0.00","87","99","75"
"IN023351400","LUCKNOW AMAUSI, IN","1981-05-31","0.00","88","99","81"
"IN023351400","LUCKNOW AMAUSI, IN","1981-06-01","0.00","90","99","77"
"IN023351400","LUCKNOW AMAUSI, IN","1981-06-02","0.00","89","99","81"
"IN023351400","LUCKNOW AMAUSI, IN","1981-06-03","0.00","93","106","79"
"IN023351400","LUCKNOW AMAUSI, IN","1981-06-04","0.00","89","106",
"IN023351400","LUCKNOW AMAUSI, IN","1981-06-05","0.00","90","108","75"
"IN023351400","LUCKNOW AMAUSI, IN","1981-06-06",,"94","108",
"IN023351400","LUCKNOW AMAUSI, IN","1981-06-07","0.00","91","102","75"
"IN023351400","LUCKNOW AMAUSI, IN","1981-06-08","0.00","91","100","81"
"IN023351400","LUCKNOW AMAUSI, IN","1981-06-09","0.20","86","99","70"
"IN023351400","LUCKNOW AMAUSI, IN","1981-06-10","0.00","91","102",
"IN023351400","LUCKNOW AMAUSI, IN","1981-06-11","0.00","94","106","81"
"IN023351400","LUCKNOW AMAUSI, IN","1981-06-12","0.00","96","109","82"
"IN023351400","LUCKNOW AMAUSI, IN","1981-06-13","0.00","96","109","81"
"IN023351400","LUCKNOW AMAUSI, IN","1981-06-14","0.00","94","111","77"
"IN023351400","LUCKNOW AMAUSI, IN","1981-06-15","0.00","94","111","73"
"IN023351400","LUCKNOW AMAUSI, IN","1981-06-16","0.00","95","111","75"
"IN023351400","LUCKNOW AMAUSI, IN","1981-06-17","0.00","93","104","81"
"IN023351400","LUCKNOW AMAUSI, IN","1981-06-18","0.00","92","102","81"
"IN023351400","LUCKNOW AMAUSI, IN","1981-06-19","0.00","96","106","82"
"IN023351400","LUCKNOW AMAUSI, IN","1981-06-20","0.00","99","108","84"
"IN023351400","LUCKNOW AMAUSI, IN","1981-06-21","0.00","90","93","84"
"IN023351400","LUCKNOW AMAUSI, IN","1981-06-22","0.00","88","93","84"
"IN023351400","LUCKNOW AMAUSI, IN","1981-06-23","0.00","86","91","81"
"IN023351400","LUCKNOW AMAUSI, IN","1981-06-24","0.75","90","97","81"
"IN023351400","LUCKNOW AMAUSI, IN","1981-06-25","0.00","90","97","81"
"IN023351400","LUCKNOW AMAUSI, IN","1981-06-26","0.00","90","99","82"
"IN023351400","LUCKNOW AMAUSI, IN","1981-06-27","0.04","89","99","81"
"IN023351400","LUCKNOW AMAUSI, IN","1981-06-28","0.00","90","102","81"
"IN023351400","LUCKNOW AMAUSI, IN","1981-06-29","1.57","81","86","75"
"IN023351400","LUCKNOW AMAUSI, IN","1981-06-30","0.91","80","86","75"
"IN023351400","LUCKNOW AMAUSI, IN","1981-07-01","1.22","80","82","75"
"IN023351400","LUCKNOW AMAUSI, IN","1981-07-02","0.79","82","88","77"
"IN023351400","LUCKNOW AMAUSI, IN","1981-07-03","0.51","89","95","77"
"IN023351400","LUCKNOW AMAUSI, IN","1981-07-04","0.00","88","97","82"
"IN023351400","LUCKNOW AMAUSI, IN","1981-07-05",,"85","95",
"IN023351400","LUCKNOW AMAUSI, IN","1981-07-06",,"85","90",
"IN023351400","LUCKNOW AMAUSI, IN","1981-07-07","0.08","87","93","77"
"IN023351400","LUCKNOW AMAUSI, IN","1981-07-08","0.00","86","91","81"
"IN023351400","LUCKNOW AMAUSI, IN","1981-07-09","0.00","86","93","79"
"IN023351400","LUCKNOW AMAUSI, IN","1981-07-10","0.00","85","90","81"
"IN023351400","LUCKNOW AMAUSI, IN","1981-07-11","0.28","89",,"79"
"IN023351400","LUCKNOW AMAUSI, IN","1981-07-12","0.00","82","88","81"
"IN023351400","LUCKNOW AMAUSI, IN","1981-07-13","1.26","83","90","77"
"IN023351400","LUCKNOW AMAUSI, IN","1981-07-14","0.00","81",,
"IN023351400","LUCKNOW AMAUSI, IN","1981-07-15","2.36","81","84","77"
"IN023351400","LUCKNOW AMAUSI, IN","1981-07-16","0.39","79",,"77"
"IN023351400","LUCKNOW AMAUSI, IN","1981-07-17","0.31","80","88","75"
"IN023351400","LUCKNOW AMAUSI, IN","1981-07-18","0.63","79","81","77"
"IN023351400","LUCKNOW AMAUSI, IN","1981-07-19","1.54","82","90","75"
"IN023351400","LUCKNOW AMAUSI, IN","1981-07-20","0.20","83","90","79"
"IN023351400","LUCKNOW AMAUSI, IN","1981-07-21","0.75","85","91","77"
"IN023351400","LUCKNOW AMAUSI, IN","1981-07-22","0.00","83","91","79"
"IN023351400","LUCKNOW AMAUSI, IN","1981-07-23","0.31","85","91","77"
"IN023351400","LUCKNOW AMAUSI, IN","1981-07-24","1.34","83","91","77"
"IN023351400","LUCKNOW AMAUSI, IN","1981-07-25","0.75","90","95","81"
"IN023351400","LUCKNOW AMAUSI, IN","1981-07-26","0.00","86","93",
"IN023351400","LUCKNOW AMAUSI, IN","1981-07-27","1.50","80","86","75"
"IN023351400","LUCKNOW AMAUSI, IN","1981-07-28","0.71","82","84","77"
"IN023351400","LUCKNOW AMAUSI, IN","1981-07-29","0.59","82","90","77"
"IN023351400","LUCKNOW AMAUSI, IN","1981-07-30","0.00","83","90","79"
"IN023351400","LUCKNOW AMAUSI, IN","1981-07-31","0.00","81","84","77"
"IN023351400","LUCKNOW AMAUSI, IN","1981-08-01","0.39","79","81","77"
"IN023351400","LUCKNOW AMAUSI, IN","1981-08-02","4.33","83","91","75"
"IN023351400","LUCKNOW AMAUSI, IN","1981-08-03","0.00","85","93","79"
"IN023351400","LUCKNOW AMAUSI, IN","1981-08-04","0.43","85","91","77"
"IN023351400","LUCKNOW AMAUSI, IN","1981-08-05","0.02","85","90","81"
"IN023351400","LUCKNOW AMAUSI, IN","1981-08-06","0.12","87","93","81"
"IN023351400","LUCKNOW AMAUSI, IN","1981-08-07","0.00","87","97","81"
"IN023351400","LUCKNOW AMAUSI, IN","1981-08-08","0.04","88","93","81"
"IN023351400","LUCKNOW AMAUSI, IN","1981-08-09","0.00","85","91","79"
"IN023351400","LUCKNOW AMAUSI, IN","1981-08-10","0.00","85","91","81"
"IN023351400","LUCKNOW AMAUSI, IN","1981-08-11","0.00","84","91","77"
"IN023351400","LUCKNOW AMAUSI, IN","1981-08-12","0.00","87","91","79"
"IN023351400","LUCKNOW AMAUSI, IN","1981-08-13","0.00","83","88","79"
"IN023351400","LUCKNOW AMAUSI, IN","1981-08-14","0.02","83","91","77"
"IN023351400","LUCKNOW AMAUSI, IN","1981-08-15","0.71","86","91","77"
"IN023351400","LUCKNOW AMAUSI, IN","1981-08-16","0.00","83","90","79"
"IN023351400","LUCKNOW AMAUSI, IN","1981-08-17","0.24","83","91","79"
"IN023351400","LUCKNOW AMAUSI, IN","1981-08-18","1.18","84","91","77"
"IN023351400","LUCKNOW AMAUSI, IN","1981-08-19","0.02","86","93","77"
"IN023351400","LUCKNOW AMAUSI, IN","1981-08-20","0.00","85","93","79"
"IN023351400","LUCKNOW AMAUSI, IN","1981-08-21","0.00","84","91","79"
"IN023351400","LUCKNOW AMAUSI, IN","1981-08-22","0.67","80","86",
"IN023351400","LUCKNOW AMAUSI, IN","1981-08-23","0.71","79","84","73"
"IN023351400","LUCKNOW AMAUSI, IN","1981-08-24","1.77","82","93","73"
"IN023351400","LUCKNOW AMAUSI, IN","1981-08-25","0.00","86","93","79"
"IN023351400","LUCKNOW AMAUSI, IN","1981-08-26","0.00","86","95",
"IN023351400","LUCKNOW AMAUSI, IN","1981-08-27","0.28","87","93","75"
"IN023351400","LUCKNOW AMAUSI, IN","1981-08-28","0.00","86","95","77"
"IN023351400","LUCKNOW AMAUSI, IN","1981-08-29","0.00","85","95","75"
"IN023351400","LUCKNOW AMAUSI, IN","1981-08-30",,"88","99",
"IN023351400","LUCKNOW AMAUSI, IN","1981-08-31","0.00","88","97","79"
"IN023351400","LUCKNOW AMAUSI, IN","1981-09-01","0.00","88","99","81"
"IN023351400","LUCKNOW AMAUSI, IN","1981-09-02","0.08","89","97","79"
"IN023351400","LUCKNOW AMAUSI, IN","1981-09-03","0.00","86","97","81"
"IN023351400","LUCKNOW AMAUSI, IN","1981-09-04","0.00","87","95","77"
"IN023351400","LUCKNOW AMAUSI, IN","1981-09-05","0.00","88","97","77"
"IN023351400","LUCKNOW AMAUSI, IN","1981-09-06","0.00","86","93","81"
"IN023351400","LUCKNOW AMAUSI, IN","1981-09-07","0.00","80","90",
"IN023351400","LUCKNOW AMAUSI, IN","1981-09-08","0.59","77","79","75"
"IN023351400","LUCKNOW AMAUSI, IN","1981-09-09","1.50","74","77","72"
"IN023351400","LUCKNOW AMAUSI, IN","1981-09-10","1.42","77","86","72"
"IN023351400","LUCKNOW AMAUSI, IN","1981-09-11","0.00","83","91","72"
"IN023351400","LUCKNOW AMAUSI, IN","1981-09-12","0.00","85","95","77"
"IN023351400","LUCKNOW AMAUSI, IN","1981-09-13","0.00","85","95","73"
"IN023351400","LUCKNOW AMAUSI, IN","1981-09-14","0.00","85","95","75"
"IN023351400","LUCKNOW AMAUSI, IN","1981-09-15","0.00","84","95","77"
"IN023351400","LUCKNOW AMAUSI, IN","1981-09-16","0.00","83","93","75"
"IN023351400","LUCKNOW AMAUSI, IN","1981-09-17",,"83","93",
"IN023351400","LUCKNOW AMAUSI, IN","1981-09-19","0.00","80","93",
"IN023351400","LUCKNOW AMAUSI, IN","1981-09-20","0.12","82","90",
"IN023351400","LUCKNOW AMAUSI, IN","1981-09-21","0.00","82","90","73"
"IN023351400","LUCKNOW AMAUSI, IN","1981-09-22","0.00","82","90","77"
"IN023351400","LUCKNOW AMAUSI, IN","1981-09-23","0.00","85","95","77"
"IN023351400","LUCKNOW AMAUSI, IN","1981-09-24","0.00","86","97","77"
"IN023351400","LUCKNOW AMAUSI, IN","1981-09-25","0.00","87","95","77"
"IN023351400","LUCKNOW AMAUSI, IN","1981-09-26",,"86",,
"IN023351400","LUCKNOW AMAUSI, IN","1981-09-27","0.20","80","84","73"
"IN023351400","LUCKNOW AMAUSI, IN","1981-09-28","2.36","78","81","77"
"IN023351400","LUCKNOW AMAUSI, IN","1981-09-29",,"76","81","72"
"IN023351400","LUCKNOW AMAUSI, IN","1981-09-30",,"81","88",
"IN023351400","LUCKNOW AMAUSI, IN","1981-10-01","0.00","83","91","73"
"IN023351400","LUCKNOW AMAUSI, IN","1981-10-02","0.00","83","93","73"
"IN023351400","LUCKNOW AMAUSI, IN","1981-10-03",,"80","91",
"IN023351400","LUCKNOW AMAUSI, IN","1981-10-04","0.00","83","91","70"
"IN023351400","LUCKNOW AMAUSI, IN","1981-10-05",,"75","91","66"
"IN023351400","LUCKNOW AMAUSI, IN","1981-10-06","0.00","80","91","68"
"IN023351400","LUCKNOW AMAUSI, IN","1981-10-08","0.00","81","91","63"
"IN023351400","LUCKNOW AMAUSI, IN","1981-10-09","0.00","79","91",
"IN023351400","LUCKNOW AMAUSI, IN","1981-10-10","0.00","77","90","64"
"IN023351400","LUCKNOW AMAUSI, IN","1981-10-12",,"76","91",
"IN023351400","LUCKNOW AMAUSI, IN","1981-10-13",,"78","90",
"IN023351400","LUCKNOW AMAUSI, IN","1981-10-14","0.00","77","91","64"
"IN023351400","LUCKNOW AMAUSI, IN","1981-10-15","0.00","78","93","64"
"IN023351400","LUCKNOW AMAUSI, IN","1981-10-16","0.00","79","93","66"
"IN023351400","LUCKNOW AMAUSI, IN","1981-10-17",,"78","91",
"IN023351400","LUCKNOW AMAUSI, IN","1981-10-18","0.00","76","91","63"
"IN023351400","LUCKNOW AMAUSI, IN","1981-10-19","0.00","75","91","63"
"IN023351400","LUCKNOW AMAUSI, IN","1981-10-20","0.00","76","91","59"
"IN023351400","LUCKNOW AMAUSI, IN","1981-10-21","0.00","79","91",
"IN023351400","LUCKNOW AMAUSI, IN","1981-10-22","0.00","76","91","63"
